concept:name,lifecycle:transition,org:resource,time:timestamp,Program,Course code,Grade,case:concept:name,case:variant,case:variant-index,case:creator
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-10-23 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR002423,Variant 2411,2411,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-01-28 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,4,STNR002423,Variant 2411,2411,Fluxicon Disco
12110,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-06-04 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",12110,0,STNR002423,Variant 2411,2411,Fluxicon Disco
12110,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-08-23 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",12110,2,STNR002423,Variant 2411,2411,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-03 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,10,STNR002435,Variant 2423,2423,Fluxicon Disco
11946,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-22 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11946,2,STNR002435,Variant 2423,2423,Fluxicon Disco
11311,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-09-26 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11311,0,STNR002435,Variant 2423,2423,Fluxicon Disco
11311,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-11-20 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11311,2,STNR002435,Variant 2423,2423,Fluxicon Disco
62338,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-12-20 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62338,12,STNR002436,Variant 2424,2424,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-01-23 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,10,STNR002436,Variant 2424,2424,Fluxicon Disco
2502,complete,"Data science og datamangament, ing.bach.",2019-01-10 00:00:00+00:00,"Data science og datamangament, ing.bach.",2502,12,STNR003247,Variant 3125,3125,Fluxicon Disco
26027,complete,"Data science og datamangament, ing.bach.",2019-06-11 00:00:00+00:00,"Data science og datamangament, ing.bach.",26027,0,STNR003247,Variant 3125,3125,Fluxicon Disco
26027,complete,"Data science og datamangament, ing.bach.",2019-08-26 00:00:00+00:00,"Data science og datamangament, ing.bach.",26027,7,STNR003247,Variant 3125,3125,Fluxicon Disco
2170,complete,"Data science og datamangament, ing.bach.",2020-06-15 00:00:00+00:00,"Data science og datamangament, ing.bach.",2170,10,STNR003247,Variant 3125,3125,Fluxicon Disco
11561,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-07 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11561,10,STNR003343,Variant 93,93,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,7,STNR003343,Variant 93,93,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-22 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,10,STNR003343,Variant 93,93,Fluxicon Disco
11561,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-07 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11561,10,STNR003344,Variant 93,93,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,12,STNR003344,Variant 93,93,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-22 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,12,STNR003344,Variant 93,93,Fluxicon Disco
11561,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-07 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11561,7,STNR003345,Variant 3211,3211,Fluxicon Disco
62999,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62999,7,STNR003345,Variant 3211,3211,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-19 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,12,STNR003345,Variant 3211,3211,Fluxicon Disco
11561,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-07 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11561,10,STNR003366,Variant 93,93,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,12,STNR003366,Variant 93,93,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-22 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,12,STNR003366,Variant 93,93,Fluxicon Disco
26050,complete,"Data science og datamangament, ing.bach.",2020-12-18 00:00:00+00:00,"Data science og datamangament, ing.bach.",26050,10,STNR003577,Variant 3400,3400,Fluxicon Disco
12202,complete,"Data science og datamangament, ing.bach.",2021-01-12 00:00:00+00:00,"Data science og datamangament, ing.bach.",12202,12,STNR003577,Variant 3400,3400,Fluxicon Disco
12000,complete,"Data science og datamangament, ing.bach.",2021-02-03 00:00:00+00:00,"Data science og datamangament, ing.bach.",12000,10,STNR003577,Variant 3400,3400,Fluxicon Disco
12143,complete,"Data science og datamangament, ing.bach.",2021-05-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",12143,10,STNR003577,Variant 3400,3400,Fluxicon Disco
2402,complete,"Data science og datamangament, ing.bach.",2021-06-01 00:00:00+00:00,"Data science og datamangament, ing.bach.",2402,10,STNR003577,Variant 3400,3400,Fluxicon Disco
1005,complete,"Data science og datamangament, ing.bach.",2021-06-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",1005,10,STNR003577,Variant 3400,3400,Fluxicon Disco
42415,complete,"Data science og datamangament, ing.bach.",2021-06-26 00:00:00+00:00,"Data science og datamangament, ing.bach.",42415,12,STNR003577,Variant 3400,3400,Fluxicon Disco
42429,complete,"Data science og datamangament, ing.bach.",2021-09-13 00:00:00+00:00,"Data science og datamangament, ing.bach.",42429,EM,STNR003577,Variant 3400,3400,Fluxicon Disco
11311,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-09-26 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11311,EM,STNR003593,Variant 3416,3416,Fluxicon Disco
42582,complete,"Data science og datamangament, ing.bach.",2018-12-12 00:00:00+00:00,"Data science og datamangament, ing.bach.",42582,7,STNR003806,Variant 3615,3615,Fluxicon Disco
42580,complete,"Data science og datamangament, ing.bach.",2018-12-19 00:00:00+00:00,"Data science og datamangament, ing.bach.",42580,12,STNR003806,Variant 3615,3615,Fluxicon Disco
1017,complete,"Data science og datamangament, ing.bach.",2019-01-18 00:00:00+00:00,"Data science og datamangament, ing.bach.",1017,7,STNR003806,Variant 3615,3615,Fluxicon Disco
2633,complete,"Data science og datamangament, ing.bach.",2019-03-06 00:00:00+00:00,"Data science og datamangament, ing.bach.",2633,7,STNR003806,Variant 3615,3615,Fluxicon Disco
2170,complete,"Data science og datamangament, ing.bach.",2019-06-03 00:00:00+00:00,"Data science og datamangament, ing.bach.",2170,4,STNR003806,Variant 3615,3615,Fluxicon Disco
42101,complete,"Data science og datamangament, ing.bach.",2019-06-18 00:00:00+00:00,"Data science og datamangament, ing.bach.",42101,7,STNR003806,Variant 3615,3615,Fluxicon Disco
1005,complete,"Data science og datamangament, ing.bach.",2019-06-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",1005,10,STNR003806,Variant 3615,3615,Fluxicon Disco
42415,complete,"Data science og datamangament, ing.bach.",2019-06-24 00:00:00+00:00,"Data science og datamangament, ing.bach.",42415,2,STNR003806,Variant 3615,3615,Fluxicon Disco
2403,complete,"Data science og datamangament, ing.bach.",2019-07-12 00:00:00+00:00,"Data science og datamangament, ing.bach.",2403,7,STNR003806,Variant 3615,3615,Fluxicon Disco
1037,complete,"Data science og datamangament, ing.bach.",2019-09-12 00:00:00+00:00,"Data science og datamangament, ing.bach.",1037,10,STNR003806,Variant 3615,3615,Fluxicon Disco
2450,complete,"Data science og datamangament, ing.bach.",2020-01-08 00:00:00+00:00,"Data science og datamangament, ing.bach.",2450,7,STNR003806,Variant 3615,3615,Fluxicon Disco
42005,complete,"Data science og datamangament, ing.bach.",2020-01-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",42005,7,STNR003806,Variant 3615,3615,Fluxicon Disco
2405,complete,"Data science og datamangament, ing.bach.",2020-01-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",2405,7,STNR003806,Variant 3615,3615,Fluxicon Disco
10052,complete,"Data science og datamangament, ing.bach.",2020-02-12 00:00:00+00:00,"Data science og datamangament, ing.bach.",10052,10,STNR003806,Variant 3615,3615,Fluxicon Disco
42583,complete,"Data science og datamangament, ing.bach.",2020-05-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",42583,10,STNR003806,Variant 3615,3615,Fluxicon Disco
10054,complete,"Data science og datamangament, ing.bach.",2020-06-16 00:00:00+00:00,"Data science og datamangament, ing.bach.",10054,7,STNR003806,Variant 3615,3615,Fluxicon Disco
42610,complete,"Data science og datamangament, ing.bach.",2020-06-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",42610,BE,STNR003806,Variant 3615,3615,Fluxicon Disco
42584,complete,"Data science og datamangament, ing.bach.",2020-06-24 00:00:00+00:00,"Data science og datamangament, ing.bach.",42584,12,STNR003806,Variant 3615,3615,Fluxicon Disco
42586-1,complete,"Data science og datamangament, ing.bach.",2020-06-26 00:00:00+00:00,"Data science og datamangament, ing.bach.",42586-1,10,STNR003806,Variant 3615,3615,Fluxicon Disco
42429,complete,"Data science og datamangament, ing.bach.",2020-09-16 00:00:00+00:00,"Data science og datamangament, ing.bach.",42429,12,STNR003806,Variant 3615,3615,Fluxicon Disco
B01-15,complete,"Data science og datamangament, ing.bach.",2021-01-07 00:00:00+00:00,"Data science og datamangament, ing.bach.",B01-15,10,STNR003806,Variant 3615,3615,Fluxicon Disco
42577,complete,"Data science og datamangament, ing.bach.",2021-01-11 00:00:00+00:00,"Data science og datamangament, ing.bach.",42577,10,STNR003806,Variant 3615,3615,Fluxicon Disco
2601,complete,"Data science og datamangament, ing.bach.",2021-01-14 00:00:00+00:00,"Data science og datamangament, ing.bach.",2601,7,STNR003806,Variant 3615,3615,Fluxicon Disco
2441,complete,"Data science og datamangament, ing.bach.",2021-01-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",2441,7,STNR003806,Variant 3615,3615,Fluxicon Disco
2502,complete,"Data science og datamangament, ing.bach.",2021-05-31 00:00:00+00:00,"Data science og datamangament, ing.bach.",2502,7,STNR003806,Variant 3615,3615,Fluxicon Disco
2105,complete,"Data science og datamangament, ing.bach.",2021-06-14 00:00:00+00:00,"Data science og datamangament, ing.bach.",2105,7,STNR003806,Variant 3615,3615,Fluxicon Disco
42578,complete,"Data science og datamangament, ing.bach.",2021-06-17 00:00:00+00:00,"Data science og datamangament, ing.bach.",42578,12,STNR003806,Variant 3615,3615,Fluxicon Disco
42186,complete,"Data science og datamangament, ing.bach.",2021-06-25 00:00:00+00:00,"Data science og datamangament, ing.bach.",42186,10,STNR003806,Variant 3615,3615,Fluxicon Disco
2464,complete,"Data science og datamangament, ing.bach.",2021-07-02 00:00:00+00:00,"Data science og datamangament, ing.bach.",2464,BE,STNR003806,Variant 3615,3615,Fluxicon Disco
42582,complete,"Data science og datamangament, ing.bach.",2017-12-13 00:00:00+00:00,"Data science og datamangament, ing.bach.",42582,12,STNR003862,Variant 3669,3669,Fluxicon Disco
42580,complete,"Data science og datamangament, ing.bach.",2017-12-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",42580,10,STNR003862,Variant 3669,3669,Fluxicon Disco
1017,complete,"Data science og datamangament, ing.bach.",2018-01-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",1017,10,STNR003862,Variant 3669,3669,Fluxicon Disco
2633,complete,"Data science og datamangament, ing.bach.",2018-02-16 00:00:00+00:00,"Data science og datamangament, ing.bach.",2633,0,STNR003862,Variant 3669,3669,Fluxicon Disco
42107,complete,"Data science og datamangament, ing.bach.",2018-05-24 00:00:00+00:00,"Data science og datamangament, ing.bach.",42107,10,STNR003862,Variant 3669,3669,Fluxicon Disco
2170,complete,"Data science og datamangament, ing.bach.",2018-06-08 00:00:00+00:00,"Data science og datamangament, ing.bach.",2170,12,STNR003862,Variant 3669,3669,Fluxicon Disco
42101,complete,"Data science og datamangament, ing.bach.",2018-06-15 00:00:00+00:00,"Data science og datamangament, ing.bach.",42101,2,STNR003862,Variant 3669,3669,Fluxicon Disco
S01-02-1,complete,"Data science og datamangament, ing.bach.",2018-06-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",S01-02-1,10,STNR003862,Variant 3669,3669,Fluxicon Disco
2403,complete,"Data science og datamangament, ing.bach.",2018-06-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",2403,7,STNR003862,Variant 3669,3669,Fluxicon Disco
2633,complete,"Data science og datamangament, ing.bach.",2018-09-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",2633,4,STNR003862,Variant 3669,3669,Fluxicon Disco
2417,complete,"Data science og datamangament, ing.bach.",2019-01-04 00:00:00+00:00,"Data science og datamangament, ing.bach.",2417,0,STNR003862,Variant 3669,3669,Fluxicon Disco
2450,complete,"Data science og datamangament, ing.bach.",2019-01-09 00:00:00+00:00,"Data science og datamangament, ing.bach.",2450,-3,STNR003862,Variant 3669,3669,Fluxicon Disco
42610,complete,"Data science og datamangament, ing.bach.",2019-01-25 00:00:00+00:00,"Data science og datamangament, ing.bach.",42610,10,STNR003862,Variant 3669,3669,Fluxicon Disco
10052,complete,"Data science og datamangament, ing.bach.",2019-02-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",10052,7,STNR003862,Variant 3669,3669,Fluxicon Disco
42583,complete,"Data science og datamangament, ing.bach.",2019-05-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",42583,10,STNR003862,Variant 3669,3669,Fluxicon Disco
42585,complete,"Data science og datamangament, ing.bach.",2019-06-19 00:00:00+00:00,"Data science og datamangament, ing.bach.",42585,7,STNR003862,Variant 3669,3669,Fluxicon Disco
10054,complete,"Data science og datamangament, ing.bach.",2019-06-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",10054,4,STNR003862,Variant 3669,3669,Fluxicon Disco
42584,complete,"Data science og datamangament, ing.bach.",2019-06-27 00:00:00+00:00,"Data science og datamangament, ing.bach.",42584,12,STNR003862,Variant 3669,3669,Fluxicon Disco
2450,complete,"Data science og datamangament, ing.bach.",2019-08-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",2450,10,STNR003862,Variant 3669,3669,Fluxicon Disco
2418,complete,"Data science og datamangament, ing.bach.",2019-12-18 00:00:00+00:00,"Data science og datamangament, ing.bach.",2418,12,STNR003862,Variant 3669,3669,Fluxicon Disco
1018,complete,"Data science og datamangament, ing.bach.",2020-01-03 00:00:00+00:00,"Data science og datamangament, ing.bach.",1018,EM,STNR003862,Variant 3669,3669,Fluxicon Disco
2417,complete,"Data science og datamangament, ing.bach.",2020-01-14 00:00:00+00:00,"Data science og datamangament, ing.bach.",2417,10,STNR003862,Variant 3669,3669,Fluxicon Disco
1018,complete,"Data science og datamangament, ing.bach.",2020-05-28 00:00:00+00:00,"Data science og datamangament, ing.bach.",1018,7,STNR003862,Variant 3669,3669,Fluxicon Disco
2601,complete,"Data science og datamangament, ing.bach.",2020-06-15 00:00:00+00:00,"Data science og datamangament, ing.bach.",2601,7,STNR003862,Variant 3669,3669,Fluxicon Disco
2105,complete,"Data science og datamangament, ing.bach.",2020-06-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",2105,4,STNR003862,Variant 3669,3669,Fluxicon Disco
B01-15,complete,"Data science og datamangament, ing.bach.",2020-06-23 00:00:00+00:00,"Data science og datamangament, ing.bach.",B01-15,10,STNR003862,Variant 3669,3669,Fluxicon Disco
S01-02-2,complete,"Data science og datamangament, ing.bach.",2020-07-05 00:00:00+00:00,"Data science og datamangament, ing.bach.",S01-02-2,BE,STNR003862,Variant 3669,3669,Fluxicon Disco
62317,complete,"Byggeri og infrastruktur, ing.prof.bach.",2020-09-21 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62317,BE,STNR004100,Variant 3869,3869,Fluxicon Disco
62318,complete,"Byggeri og infrastruktur, ing.prof.bach.",2021-01-20 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62318,EM,STNR004100,Variant 3869,3869,Fluxicon Disco
62317,complete,"Byggeri og infrastruktur, ing.prof.bach.",2021-09-20 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62317,BE,STNR004176,Variant 163,163,Fluxicon Disco
62317,complete,"Byggeri og infrastruktur, ing.prof.bach.",2021-09-20 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62317,EM,STNR004179,Variant 163,163,Fluxicon Disco
1017,complete,"Data science og datamangament, ing.bach.",2019-01-18 00:00:00+00:00,"Data science og datamangament, ing.bach.",1017,0,STNR004260,Variant 149,149,Fluxicon Disco
2525,complete,"Data science og datamangament, ing.bach.",2019-03-05 00:00:00+00:00,"Data science og datamangament, ing.bach.",2525,0,STNR004260,Variant 149,149,Fluxicon Disco
2601,complete,"Data science og datamangament, ing.bach.",2019-06-18 00:00:00+00:00,"Data science og datamangament, ing.bach.",2601,IG,STNR004260,Variant 149,149,Fluxicon Disco
42101,complete,"Data science og datamangament, ing.bach.",2019-06-18 00:00:00+00:00,"Data science og datamangament, ing.bach.",42101,EM,STNR004260,Variant 149,149,Fluxicon Disco
1005,complete,"Data science og datamangament, ing.bach.",2019-06-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",1005,-3,STNR004260,Variant 149,149,Fluxicon Disco
10022,complete,"Data science og datamangament, ing.bach.",2019-06-26 00:00:00+00:00,"Data science og datamangament, ing.bach.",10022,EM,STNR004260,Variant 149,149,Fluxicon Disco
2403,complete,"Data science og datamangament, ing.bach.",2019-07-12 00:00:00+00:00,"Data science og datamangament, ing.bach.",2403,EM,STNR004260,Variant 149,149,Fluxicon Disco
62250,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-19 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62250,10,STNR004416,Variant 4132,4132,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-03-08 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR004416,Variant 4132,4132,Fluxicon Disco
62362,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-25 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62362,7,STNR004416,Variant 4132,4132,Fluxicon Disco
62999,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-28 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62999,4,STNR004416,Variant 4132,4132,Fluxicon Disco
11352,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-30 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11352,7,STNR004416,Variant 4132,4132,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-12-11 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,10,STNR004416,Variant 4132,4132,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2019-01-10 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,12,STNR004416,Variant 4132,4132,Fluxicon Disco
11351,complete,"Byggeri og infrastruktur, ing.prof.bach.",2019-02-01 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11351,0,STNR004416,Variant 4132,4132,Fluxicon Disco
11351,complete,"Byggeri og infrastruktur, ing.prof.bach.",2019-02-21 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11351,2,STNR004416,Variant 4132,4132,Fluxicon Disco
62250,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-19 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62250,10,STNR004417,Variant 168,168,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-02-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR004417,Variant 168,168,Fluxicon Disco
62362,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-25 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62362,12,STNR004417,Variant 168,168,Fluxicon Disco
62999,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-28 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62999,12,STNR004417,Variant 168,168,Fluxicon Disco
11352,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-30 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11352,7,STNR004417,Variant 168,168,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-12-11 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,12,STNR004417,Variant 168,168,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2019-01-10 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,10,STNR004417,Variant 168,168,Fluxicon Disco
11351,complete,"Byggeri og infrastruktur, ing.prof.bach.",2019-02-01 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11351,12,STNR004417,Variant 168,168,Fluxicon Disco
62250,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-19 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62250,10,STNR004420,Variant 168,168,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-02-27 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR004420,Variant 168,168,Fluxicon Disco
62362,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-25 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62362,7,STNR004420,Variant 168,168,Fluxicon Disco
62999,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-28 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62999,4,STNR004420,Variant 168,168,Fluxicon Disco
11352,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-30 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11352,7,STNR004420,Variant 168,168,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-12-11 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,10,STNR004420,Variant 168,168,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2019-01-23 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,10,STNR004420,Variant 168,168,Fluxicon Disco
11351,complete,"Byggeri og infrastruktur, ing.prof.bach.",2019-02-01 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11351,4,STNR004420,Variant 168,168,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-09-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR004423,Variant 4137,4137,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,10,STNR004423,Variant 4137,4137,Fluxicon Disco
11351,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11351,10,STNR004423,Variant 4137,4137,Fluxicon Disco
62999,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62999,10,STNR004423,Variant 4137,4137,Fluxicon Disco
62362,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-25 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62362,12,STNR004423,Variant 4137,4137,Fluxicon Disco
11352,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-30 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11352,10,STNR004423,Variant 4137,4137,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-06-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,12,STNR004423,Variant 4137,4137,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-09-27 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR004424,Variant 4138,4138,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,10,STNR004424,Variant 4138,4138,Fluxicon Disco
11351,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11351,10,STNR004424,Variant 4138,4138,Fluxicon Disco
62999,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62999,10,STNR004424,Variant 4138,4138,Fluxicon Disco
62362,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-25 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62362,12,STNR004424,Variant 4138,4138,Fluxicon Disco
11352,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-05-30 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11352,10,STNR004424,Variant 4138,4138,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-06-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,12,STNR004424,Variant 4138,4138,Fluxicon Disco
62257,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-07-02 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62257,EM,STNR004424,Variant 4138,4138,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-14 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR004425,Variant 4139,4139,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,0,STNR004425,Variant 4139,4139,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,7,STNR004425,Variant 4139,4139,Fluxicon Disco
