StudentID,CoursesWithPrereqsFulfilled,CoursesWithoutPrereqs,TotalMultipleORReqs,GradeAverage
STNR011745,6,0,0,7.2
STNR011746,9,0,1,3.888888888888889
STNR011747,8,16,0,8.5
STNR011748,10,17,0,7.346153846153846
STNR011749,8,14,0,9.227272727272727
STNR011750,7,18,0,6.086956521739131
STNR011751,10,15,0,5.818181818181818
STNR011752,7,8,0,6.166666666666667
STNR011753,8,18,0,6.666666666666667
STNR011754,9,25,0,8.484848484848484
STNR011755,10,21,0,6.862068965517241
STNR011756,7,26,0,6.9393939393939394
STNR011757,9,8,0,5.7272727272727275
STNR011758,10,11,0,7.842105263157895
STNR011759,9,6,0,5.714285714285714
STNR011760,12,21,0,10.793103448275861
STNR011761,13,24,0,8.486486486486486
STNR011762,11,23,0,9.705882352941176
STNR011763,14,25,0,9.454545454545455
STNR011764,21,14,0,7.607142857142857
STNR011765,12,16,0,6.518518518518518
STNR011766,16,20,0,10.909090909090908
STNR011767,11,19,0,9.32
STNR011768,13,24,0,7.294117647058823
STNR011769,16,23,0,6.888888888888889
STNR011770,18,13,0,8.962962962962964
STNR011771,15,21,0,10.46875
STNR011772,12,22,0,9.15625
STNR011773,13,26,0,8.974358974358974
STNR011774,6,6,0,5.8
STNR011775,6,3,0,1.0
STNR011776,10,3,0,3.75
STNR011777,9,16,0,10.304347826086957
STNR011778,10,18,0,11.76923076923077
STNR011779,15,14,0,11.0
STNR011780,19,12,0,4.2
STNR011781,20,10,0,4.88
STNR011782,7,20,0,9.25925925925926
STNR011783,8,21,0,7.884615384615385
STNR011784,6,1,0,-1.4
STNR011785,14,2,1,8.625
STNR011786,26,7,0,6.0625
STNR011787,18,9,1,9.72
STNR011788,13,3,1,7.0625
STNR011789,11,16,0,7.423076923076923
STNR011790,7,1,0,5.857142857142857
STNR011791,7,6,0,10.583333333333334
STNR011792,3,0,0,1.6666666666666667
STNR011793,3,0,0,-3.0
STNR011794,3,0,0,4.666666666666667
STNR011795,7,1,0,5.125
STNR011796,7,1,0,5.0
STNR011797,3,0,0,-3.0
STNR011798,7,1,0,10.571428571428571
STNR011799,4,0,0,-3.0
STNR011800,6,1,0,6.571428571428571
STNR011801,8,0,0,9.5
STNR011802,7,0,0,10.166666666666666
STNR011803,5,1,0,6.5
STNR011804,4,0,0,-3.0
STNR011805,9,0,0,4.833333333333333
STNR011806,7,1,0,6.75
STNR011807,7,1,0,9.5
STNR011808,9,1,0,7.0
STNR011809,10,7,0,5.142857142857143
STNR011810,2,0,0,
STNR011811,7,1,0,8.285714285714286
STNR011812,11,3,1,6.083333333333333
STNR011813,23,19,1,5.2894736842105265
STNR011814,22,16,2,8.083333333333334
STNR011815,17,17,5,3.0434782608695654
STNR011817,15,22,0,2.064516129032258
STNR011818,12,15,0,4.1
STNR011819,17,21,0,5.96969696969697
STNR011820,10,9,0,7.9411764705882355
STNR011821,9,9,0,8.6875
STNR011822,12,8,0,2.230769230769231
STNR011823,10,7,0,3.8
STNR011824,9,9,0,6.823529411764706
STNR011825,15,8,1,5.75
STNR011826,7,10,0,8.5
STNR011827,18,3,1,2.65
STNR011828,17,5,1,2.3333333333333335
STNR011829,19,4,1,2.4444444444444446
STNR011830,4,5,0,2.0
STNR011831,16,20,0,7.206896551724138
STNR011832,7,8,1,9.0
STNR011833,6,3,0,10.25
STNR011834,5,7,1,9.6
STNR011835,1,3,0,
STNR011836,3,12,1,5.866666666666666
STNR011837,9,7,0,4.230769230769231
STNR011838,12,14,3,8.26086956521739
STNR011839,4,9,2,10.166666666666666
STNR011840,7,2,1,9.333333333333334
STNR011841,8,13,1,9.157894736842104
STNR011842,9,6,1,8.076923076923077
STNR011843,4,7,1,11.0
STNR011844,3,5,1,5.125
STNR011845,24,6,3,5.296296296296297
STNR011846,3,6,0,6.666666666666667
STNR011847,5,3,0,6.25
STNR011848,3,8,1,7.545454545454546
STNR011849,10,4,2,7.642857142857143
STNR011850,3,4,1,7.428571428571429
STNR011851,1,3,1,8.25
STNR011852,6,1,0,7.5
STNR011853,1,2,0,8.666666666666666
STNR011854,12,12,0,4.545454545454546
STNR011855,18,12,1,4.538461538461538
STNR011856,3,3,0,9.5
STNR011857,31,10,2,4.078947368421052
STNR011858,2,4,0,8.5
STNR011859,17,26,0,6.055555555555555
STNR011861,1,9,0,6.9
STNR011862,14,9,0,6.761904761904762
STNR011863,2,17,0,0.2222222222222222
STNR011864,1,2,0,0.6666666666666666
STNR011865,3,12,0,8.0
STNR011866,7,8,0,9.466666666666667
STNR011867,5,12,0,6.352941176470588
STNR011868,4,12,0,8.8125
STNR011869,20,8,1,4.666666666666667
STNR011870,15,9,1,6.090909090909091
STNR011871,18,7,2,6.909090909090909
STNR011872,4,0,1,2.6666666666666665
STNR011873,3,6,0,5.625
STNR011874,6,2,1,5.333333333333333
STNR011875,8,0,1,7.25
STNR011876,8,0,1,10.375
STNR011877,8,0,1,10.875
STNR011878,8,0,1,9.0
STNR011879,7,0,1,7.714285714285714
STNR011880,9,0,1,6.428571428571429
STNR011881,9,0,1,5.555555555555555
STNR011882,16,1,2,4.777777777777778
STNR011883,9,0,1,6.888888888888889
STNR011884,17,7,2,3.652173913043478
STNR011885,7,0,1,0.8
STNR011886,9,1,1,5.571428571428571
STNR011887,15,1,1,8.333333333333334
STNR011888,12,5,0,11.133333333333333
STNR011889,16,8,2,5.954545454545454
STNR011890,16,6,2,6.85
STNR011891,17,7,2,7.318181818181818
STNR011892,9,0,1,4.25
STNR011893,3,6,0,8.875
STNR011894,6,8,1,9.333333333333334
STNR011895,3,2,0,5.0
STNR011896,5,9,2,7.214285714285714
STNR011897,6,9,2,9.727272727272727
STNR011898,8,6,2,10.0
STNR011899,1,9,0,10.875
STNR011900,4,8,1,11.333333333333334
STNR011901,1,3,0,10.0
STNR011902,27,13,0,4.2631578947368425
STNR011903,22,12,1,8.666666666666666
STNR011904,5,4,0,10.0
STNR011905,8,6,0,8.727272727272727
STNR011906,3,3,0,9.166666666666666
STNR011907,13,5,1,6.714285714285714
STNR011908,3,4,1,9.857142857142858
STNR011909,4,8,0,9.636363636363637
STNR011910,5,8,0,9.25
STNR011911,7,8,0,2.9
STNR011912,5,4,0,8.0
STNR011913,3,3,0,11.5
STNR011914,6,16,0,3.142857142857143
STNR011915,6,11,0,9.3125
STNR011916,9,7,0,10.11111111111111
STNR011917,7,11,0,4.714285714285714
STNR011918,3,4,0,9.833333333333334
STNR011919,5,5,0,7.5
STNR011920,2,7,0,4.5
STNR011921,5,13,0,9.25
STNR011922,9,18,0,6.56
STNR011923,16,22,0,9.161290322580646
STNR011924,5,11,0,11.733333333333333
STNR011925,7,10,1,2.75
STNR011926,9,6,0,7.461538461538462
STNR011927,1,10,0,0.16666666666666666
STNR011928,4,17,0,7.0476190476190474
STNR011929,4,28,0,5.08
STNR011930,1,0,0,12.0
STNR011931,5,16,0,6.761904761904762
STNR011932,4,20,0,6.75
STNR011933,8,27,0,4.086956521739131
STNR011934,19,11,1,7.321428571428571
STNR011935,15,21,1,8.771428571428572
STNR011936,19,12,0,8.107142857142858
STNR011937,20,14,1,7.32258064516129
STNR011938,15,13,0,9.74074074074074
STNR011939,6,10,0,4.933333333333334
STNR011940,17,13,2,7.275862068965517
STNR011941,16,14,0,9.206896551724139
STNR011942,9,9,0,9.8
STNR011943,12,6,1,8.461538461538462
STNR011944,1,0,0,12.0
STNR011945,17,10,0,9.12
STNR011946,21,15,0,10.464285714285714
STNR011947,26,15,0,5.352941176470588
STNR011948,29,10,2,5.314285714285714
STNR011949,22,8,1,5.851851851851852
STNR011950,12,15,0,9.791666666666666
STNR011951,4,8,0,9.5
STNR011952,19,16,1,5.576923076923077
STNR011953,14,21,0,8.65625
STNR011954,10,27,0,6.0
STNR011955,6,18,0,7.7894736842105265
STNR011956,17,9,0,8.12
STNR011957,18,9,0,8.23076923076923
STNR011958,16,10,0,9.32
STNR011959,17,11,0,7.7407407407407405
STNR011960,17,11,0,7.2592592592592595
STNR011961,18,12,0,6.379310344827586
STNR011962,18,14,0,4.423076923076923
STNR011963,24,10,0,9.84375
STNR011964,23,10,0,11.03225806451613
STNR011965,22,8,0,7.310344827586207
STNR011966,25,10,1,3.5
STNR011967,18,7,0,3.8636363636363638
STNR011968,19,6,0,2.5
STNR011969,17,8,0,3.619047619047619
STNR011970,14,3,0,3.1333333333333333
STNR011971,12,7,0,7.4
STNR011972,16,6,0,4.333333333333333
STNR011973,20,6,0,3.727272727272727
STNR011974,13,8,0,10.647058823529411
STNR011975,1,10,0,-0.625
STNR011976,21,12,0,0.6428571428571429
STNR011977,14,6,0,1.7777777777777777
STNR011978,16,12,1,5.190476190476191
STNR011979,29,16,1,3.6944444444444446
STNR011980,17,10,0,7.3076923076923075
STNR011981,11,4,0,10.166666666666666
STNR011982,11,4,0,9.583333333333334
STNR011983,9,5,0,1.7
STNR011984,3,9,0,1.6363636363636365
STNR011985,3,11,0,2.8
STNR011986,18,11,1,6.153846153846154
STNR011987,17,12,1,2.72
STNR011988,38,12,0,4.027027027027027
STNR011989,16,9,1,8.80952380952381
STNR011990,22,10,1,2.7142857142857144
STNR011991,16,8,0,3.263157894736842
STNR011992,17,7,0,4.894736842105263
STNR011993,15,5,0,-0.5333333333333333
STNR011994,15,8,0,4.75
STNR011995,16,4,0,0.9230769230769231
STNR011996,17,8,0,4.090909090909091
STNR011997,16,7,0,3.0
STNR011998,14,7,0,5.222222222222222
STNR011999,18,7,0,2.3181818181818183
STNR012000,13,6,0,9.625
STNR012001,13,6,0,10.1875
STNR012002,12,12,1,7.368421052631579
STNR012003,6,9,1,9.357142857142858
STNR012004,11,15,1,8.0
STNR012005,6,16,0,2.7058823529411766
STNR012006,5,13,0,-0.29411764705882354
STNR012007,1,6,0,
STNR012008,4,9,1,8.571428571428571
STNR012009,27,15,1,2.769230769230769
STNR012010,21,13,1,4.935483870967742
STNR012011,20,5,0,-1.0909090909090908
STNR012012,14,3,0,0.2857142857142857
STNR012013,11,4,0,6.111111111111111
STNR012014,16,10,1,10.181818181818182
STNR012015,17,8,1,10.4
STNR012016,37,12,1,3.5813953488372094
STNR012017,20,11,1,4.5
STNR012018,12,6,0,4.153846153846154
STNR012019,22,9,1,5.62962962962963
STNR012020,15,17,2,5.230769230769231
STNR012021,6,10,0,8.571428571428571
STNR012022,2,1,0,4.0
STNR012023,1,20,0,5.111111111111111
STNR012024,5,9,0,6.5
STNR012025,5,17,0,4.0
STNR012026,6,15,0,7.380952380952381
STNR012027,15,2,0,4.4
STNR012028,4,21,0,7.739130434782608
STNR012029,8,7,0,9.153846153846153
STNR012030,12,15,0,9.652173913043478
STNR012031,5,9,0,3.0
STNR012032,8,17,0,7.791666666666667
STNR012033,8,24,0,10.814814814814815
STNR012034,15,29,0,6.5
STNR012035,11,23,0,9.34375
STNR012036,13,24,0,9.243243243243244
STNR012037,10,23,0,9.242424242424242
STNR012038,7,24,0,9.366666666666667
STNR012039,8,16,0,9.68421052631579
STNR012040,5,22,0,9.333333333333334
STNR012041,8,27,0,7.878787878787879
STNR012042,10,21,0,8.333333333333334
STNR012043,12,27,0,6.055555555555555
STNR012044,7,1,0,9.75
STNR012045,7,1,0,6.0
STNR012046,5,6,0,11.0
STNR012047,7,0,0,2.0
STNR012048,7,1,0,6.25
STNR012049,7,1,0,7.0
STNR012050,1,0,0,10.0
STNR012051,16,17,0,7.620689655172414
STNR012052,23,19,3,6.5
STNR012053,13,10,0,7.35
STNR012054,15,18,0,9.5
STNR012055,11,22,0,8.689655172413794
STNR012056,12,11,0,9.55
STNR012057,12,19,0,9.115384615384615
STNR012058,19,16,1,7.78125
STNR012059,18,15,0,6.3076923076923075
STNR012060,14,18,1,9.766666666666667
STNR012061,19,10,0,5.88
STNR012062,17,21,0,11.5625
STNR012063,4,9,0,5.6
STNR012064,9,9,0,9.3125
STNR012065,11,16,0,10.291666666666666
STNR012066,11,12,0,7.4
STNR012067,12,15,0,7.625
STNR012068,14,19,0,6.32
STNR012069,15,13,0,4.04
STNR012070,13,16,0,6.96
STNR012071,6,20,0,11.304347826086957
STNR012072,3,6,0,8.666666666666666
STNR012073,2,2,0,
STNR012074,6,17,0,9.285714285714286
STNR012075,7,13,0,9.35
STNR012076,8,24,0,8.40625
STNR012077,8,16,0,9.047619047619047
STNR012078,6,17,0,10.521739130434783
STNR012079,13,9,0,9.421052631578947
STNR012080,6,14,0,9.8
STNR012081,8,31,0,5.351351351351352
STNR012082,7,25,0,8.793103448275861
STNR012083,4,22,0,6.722222222222222
STNR012084,7,21,0,6.461538461538462
STNR012085,8,17,0,6.826086956521739
STNR012086,7,22,0,11.142857142857142
STNR012087,7,14,0,2.8
STNR012088,7,12,0,11.578947368421053
STNR012089,10,14,0,8.91304347826087
STNR012090,12,19,2,8.451612903225806
STNR012091,5,16,0,11.368421052631579
STNR012092,7,22,0,8.678571428571429
STNR012093,10,11,0,10.789473684210526
STNR012094,8,10,0,10.4375
STNR012095,6,18,0,9.666666666666666
STNR012096,11,16,0,9.583333333333334
STNR012097,8,18,0,8.115384615384615
STNR012098,10,16,0,11.666666666666666
STNR012099,16,13,0,10.041666666666666
STNR012100,6,27,0,11.5
STNR012101,8,26,0,9.393939393939394
STNR012102,10,17,0,11.423076923076923
STNR012103,14,8,0,6.0
STNR012104,12,13,0,9.523809523809524
STNR012105,10,9,0,10.133333333333333
STNR012106,10,8,1,8.6
STNR012107,15,5,2,1.5384615384615385
STNR012108,11,8,0,9.875
STNR012109,12,12,0,5.0
STNR012110,7,15,0,7.111111111111111
STNR012111,7,21,0,7.708333333333333
STNR012112,5,21,0,11.473684210526315
STNR012113,5,17,0,11.277777777777779
STNR012114,20,19,0,11.352941176470589
STNR012115,19,11,0,8.928571428571429
STNR012116,23,8,0,11.266666666666667
STNR012117,12,6,0,4.538461538461538
STNR012118,10,21,0,8.214285714285714
STNR012119,19,12,2,8.806451612903226
STNR012120,13,25,0,7.702702702702703
STNR012121,11,17,0,11.076923076923077
STNR012122,8,8,0,8.923076923076923
STNR012123,16,19,0,7.310344827586207
STNR012124,16,13,0,4.92
STNR012125,14,16,0,10.357142857142858
STNR012126,12,13,0,7.318181818181818
STNR012127,20,9,1,6.230769230769231
STNR012128,4,4,0,9.0
STNR012129,9,7,1,8.6875
STNR012130,3,5,0,11.428571428571429
STNR012131,3,3,0,12.0
STNR012132,3,12,0,5.214285714285714
STNR012133,4,5,0,9.333333333333334
STNR012134,13,4,0,10.133333333333333
STNR012135,12,7,0,6.705882352941177
STNR012136,4,4,0,10.285714285714286
STNR012137,29,15,1,2.3333333333333335
STNR012138,1,8,1,7.75
STNR012139,2,10,0,6.166666666666667
STNR012140,3,7,0,7.9
STNR012141,3,7,0,6.9
STNR012142,1,8,0,9.0
STNR012143,25,11,1,3.6785714285714284
STNR012144,15,8,1,8.047619047619047
STNR012145,24,6,1,6.695652173913044
STNR012146,14,7,1,8.578947368421053
STNR012147,1,7,0,7.0
STNR012148,7,6,0,8.090909090909092
STNR012149,11,7,0,9.0625
STNR012150,7,5,0,4.222222222222222
STNR012151,2,13,0,7.533333333333333
STNR012152,2,1,0,10.666666666666666
STNR012153,1,2,0,10.0
STNR012154,7,5,0,11.333333333333334
STNR012155,14,9,0,3.6
STNR012156,3,7,0,8.444444444444445
STNR012157,23,10,0,4.357142857142857
STNR012158,18,12,0,8.148148148148149
STNR012159,2,2,0,5.5
STNR012160,24,8,0,4.666666666666667
STNR012161,7,17,0,7.782608695652174
STNR012162,12,11,0,10.380952380952381
STNR012163,18,8,0,8.333333333333334
STNR012164,16,10,0,9.181818181818182
STNR012165,17,10,0,4.52
STNR012167,3,7,0,3.0
STNR012168,1,5,0,8.833333333333334
STNR012170,15,16,6,5.961538461538462
STNR012171,14,17,4,5.653846153846154
STNR012172,0,9,0,9.0
STNR012173,9,14,2,5.7368421052631575
STNR012174,2,2,0,6.0
STNR012175,10,11,3,9.38888888888889
STNR012176,10,13,3,6.7
STNR012177,10,12,3,4.705882352941177
STNR012178,15,9,7,9.045454545454545
STNR012179,12,14,3,4.956521739130435
STNR012180,0,6,0,8.833333333333334
STNR012181,1,4,0,8.6
STNR012182,5,1,0,6.25
STNR012183,15,10,0,7.304347826086956
STNR012184,8,4,1,10.5
STNR012185,19,9,4,10.73913043478261
STNR012186,7,5,0,8.333333333333334
STNR012187,14,12,5,6.894736842105263
STNR012188,10,4,0,11.0
STNR012189,5,5,1,7.888888888888889
STNR012190,7,8,1,11.266666666666667
STNR012191,2,2,0,7.75
STNR012192,3,5,0,5.857142857142857
STNR012193,9,4,0,7.75
STNR012194,7,1,0,7.857142857142857
STNR012195,3,2,0,0.0
STNR012196,5,3,0,4.0
STNR012197,5,6,0,8.363636363636363
STNR012198,11,3,0,8.923076923076923
STNR012199,3,6,0,9.333333333333334
STNR012200,1,2,0,7.0
STNR012203,6,5,0,9.11111111111111
STNR012204,3,6,0,6.125
STNR012205,0,3,0,
STNR012206,29,11,1,3.638888888888889
STNR012207,6,9,0,1.8333333333333333
STNR012208,14,11,2,9.0
STNR012209,16,19,0,4.206896551724138
STNR012210,15,13,2,5.5
STNR012211,5,5,0,0.0
STNR012212,5,6,0,2.6666666666666665
STNR012213,3,4,0,0.0
STNR012214,4,11,0,5.25
STNR012215,13,3,1,1.5
STNR012216,14,7,0,4.666666666666667
STNR012217,7,6,0,2.3846153846153846
STNR012218,15,5,1,4.7
STNR012219,15,5,1,7.7
STNR012220,11,2,0,-0.8333333333333334
STNR012221,14,5,0,6.5
STNR012222,14,5,1,8.842105263157896
STNR012223,17,5,1,4.409090909090909
STNR012224,15,6,1,6.55
STNR012225,12,4,0,4.818181818181818
STNR012226,11,4,0,3.9285714285714284
STNR012227,24,14,0,1.8888888888888888
STNR012228,17,5,1,7.409090909090909
STNR012229,20,3,1,4.3478260869565215
STNR012230,21,9,2,6.076923076923077
STNR012231,16,6,1,8.454545454545455
STNR012232,17,4,0,3.3125
STNR012233,20,5,1,0.9333333333333333
STNR012234,17,3,0,6.571428571428571
STNR012235,17,4,0,2.5714285714285716
STNR012236,17,4,1,0.75
STNR012237,8,10,0,9.294117647058824
STNR012238,17,6,0,10.904761904761905
STNR012239,21,5,0,4.764705882352941
STNR012240,16,9,0,6.833333333333333
STNR012241,17,6,0,6.55
STNR012242,16,6,0,7.25
STNR012243,8,3,0,0.0
STNR012244,22,7,1,10.0
STNR012245,23,8,0,6.0625
STNR012246,15,4,0,1.1818181818181819
STNR012247,26,8,0,4.4375
STNR012248,7,3,0,
STNR012249,31,9,1,3.3513513513513513
STNR012250,6,1,0,0.6
STNR012251,22,12,0,5.354838709677419
STNR012252,24,9,1,4.0
STNR012253,19,7,0,10.958333333333334
STNR012254,11,5,1,4.0
STNR012255,8,17,0,5.217391304347826
STNR012256,19,5,0,1.8333333333333333
STNR012257,27,6,0,5.333333333333333
STNR012258,19,7,1,9.347826086956522
STNR012259,20,8,0,6.846153846153846
STNR012260,21,2,0,3.0
STNR012261,22,9,1,1.88
STNR012262,19,8,1,7.28
STNR012263,20,8,4,10.291666666666666
STNR012264,27,13,1,1.8571428571428572
STNR012265,16,8,0,4.444444444444445
STNR012266,20,7,2,8.96
STNR012267,18,11,1,7.043478260869565
STNR012268,20,9,2,4.777777777777778
STNR012269,19,8,1,7.6
STNR012270,7,4,0,4.6
STNR012271,21,11,1,4.275862068965517
STNR012272,10,6,0,5.0
STNR012273,34,14,2,2.108108108108108
STNR012274,23,9,1,5.892857142857143
STNR012275,11,3,0,0.7142857142857143
STNR012276,23,7,1,4.32
STNR012277,20,8,2,10.869565217391305
STNR012278,28,13,1,4.828571428571428
STNR012279,26,10,1,3.1176470588235294
STNR012280,14,7,1,7.8
STNR012281,13,4,0,5.2
STNR012282,9,16,0,2.347826086956522
STNR012283,24,15,2,4.230769230769231
STNR012284,16,4,0,1.0769230769230769
STNR012285,26,7,1,3.185185185185185
STNR012286,6,3,0,1.0
STNR012287,14,8,1,3.235294117647059
STNR012288,6,4,0,5.0
STNR012289,6,4,0,8.6
STNR012290,6,4,0,3.6
STNR012291,6,4,0,3.1
STNR012292,7,4,0,5.363636363636363
STNR012293,6,4,0,1.8
STNR012294,4,4,0,0.5
STNR012295,6,4,0,6.7
STNR012296,4,4,0,2.1666666666666665
STNR012297,6,3,0,1.625
STNR012298,6,4,0,1.5
STNR012299,7,4,0,5.454545454545454
STNR012300,5,2,0,2.7142857142857144
STNR012301,8,4,0,6.666666666666667
STNR012302,24,7,2,7.333333333333333
STNR012306,1,3,0,
STNR012307,2,2,0,7.666666666666667
STNR012308,12,8,0,8.789473684210526
STNR012309,11,12,1,6.318181818181818
STNR012310,13,10,1,5.0
STNR012311,8,7,0,7.769230769230769
STNR012312,13,6,2,11.375
STNR012313,6,4,0,9.0
STNR012314,15,10,2,8.391304347826088
STNR012315,13,7,1,7.3125
STNR012316,13,6,2,7.4375
STNR012317,23,9,1,8.08
STNR012318,4,11,0,7.857142857142857
STNR012319,13,10,0,2.5555555555555554
STNR012320,5,3,0,8.285714285714286
STNR012321,7,7,2,10.833333333333334
STNR012322,10,14,1,4.7894736842105265
STNR012323,4,11,0,9.357142857142858
STNR012324,7,5,0,8.454545454545455
STNR012325,6,3,1,7.0
STNR012326,10,4,0,7.142857142857143
STNR012327,12,1,0,-0.5555555555555556
STNR012328,5,1,0,
STNR012329,16,3,0,4.25
STNR012330,4,1,0,-2.4
STNR012331,8,3,0,5.5
STNR012332,11,2,0,4.181818181818182
STNR012333,9,2,0,10.333333333333334
STNR012334,9,2,0,8.444444444444445
STNR012335,11,7,0,2.0
STNR012336,5,1,0,-2.25
STNR012337,5,1,0,0.4
STNR012338,1,0,0,
STNR012339,8,6,0,7.0
STNR012340,11,2,0,4.75
STNR012341,7,2,0,1.2
STNR012342,9,1,0,1.0
STNR012343,13,2,0,0.0
STNR012344,10,1,0,0.125
STNR012345,13,1,0,3.25
STNR012346,10,3,0,2.0
STNR012347,10,2,0,3.0
STNR012348,3,2,0,
STNR012349,4,10,1,6.25
STNR012350,9,2,0,3.6
STNR012351,8,5,0,4.125
STNR012352,20,3,0,0.0
STNR012353,8,2,0,-0.75
STNR012354,2,4,0,0.0
STNR012355,4,0,0,
STNR012356,2,0,0,
STNR012357,5,2,0,0.0
STNR012358,4,0,0,
STNR012359,10,2,0,3.1
STNR012360,22,3,0,-0.55
STNR012361,5,1,0,3.2
STNR012362,11,1,0,0.0
STNR012363,10,2,0,5.444444444444445
STNR012364,5,1,0,0.4
STNR012365,10,4,0,1.6666666666666667
STNR012366,5,1,0,-3.0
STNR012367,19,7,5,3.2857142857142856
STNR012368,7,1,0,-1.5
STNR012369,5,1,0,3.4
STNR012370,10,2,0,5.8
STNR012371,8,2,0,-0.6
STNR012372,10,3,0,1.1428571428571428
STNR012373,9,2,0,-0.6666666666666666
STNR012374,6,1,0,1.6666666666666667
STNR012375,7,1,0,1.0
STNR012376,4,1,0,10.25
STNR012377,7,1,0,3.142857142857143
STNR012378,7,1,0,2.142857142857143
STNR012379,12,1,0,10.0
STNR012380,4,1,0,4.5
STNR012381,8,1,0,7.0
STNR012382,3,1,0,12.0
STNR012383,6,1,0,3.6666666666666665
STNR012384,5,1,0,0.2
STNR012385,9,2,0,7.714285714285714
STNR012386,12,3,0,2.111111111111111
STNR012387,9,2,0,7.888888888888889
STNR012388,15,4,0,2.5
STNR012389,12,2,0,2.6
STNR012390,9,2,0,11.0
STNR012391,3,2,0,
STNR012392,14,6,0,8.058823529411764
STNR012393,3,1,0,4.333333333333333
STNR012395,28,12,0,4.216216216216216
STNR012396,29,8,0,5.235294117647059
STNR012397,10,2,0,6.7272727272727275
STNR012398,18,7,0,4.5
STNR012399,7,3,0,1.125
STNR012400,6,3,0,8.0
STNR012401,7,4,0,5.25
STNR012402,4,1,0,6.5
STNR012403,20,9,0,5.333333333333333
STNR012404,23,7,0,6.482758620689655
STNR012405,19,9,0,3.8461538461538463
STNR012406,17,7,0,7.909090909090909
STNR012407,22,7,0,6.333333333333333
STNR012408,18,5,0,6.809523809523809
STNR012409,24,9,0,7.357142857142857
STNR012410,18,8,0,7.333333333333333
STNR012411,8,0,0,
STNR012412,20,9,0,7.518518518518518
STNR012413,20,10,0,3.7037037037037037
STNR012414,21,8,0,4.4
STNR012415,16,5,0,9.368421052631579
STNR012416,19,6,0,3.5217391304347827
STNR012417,19,5,0,6.523809523809524
STNR012418,17,6,0,7.809523809523809
STNR012419,18,6,0,7.043478260869565
STNR012420,19,6,0,5.130434782608695
STNR012421,18,6,0,8.318181818181818
STNR012422,20,6,0,5.4
STNR012423,14,4,0,6.823529411764706
STNR012424,3,1,0,
STNR012425,13,4,0,5.176470588235294
STNR012426,14,5,0,5.444444444444445
STNR012427,13,4,0,5.066666666666666
STNR012428,14,5,0,3.4444444444444446
STNR012429,5,4,0,4.0
STNR012430,4,1,0,
STNR012431,4,1,0,2.75
STNR012432,1,4,0,0.6666666666666666
STNR012433,0,1,0,
STNR012434,0,4,0,
STNR012435,0,4,0,
STNR012436,0,3,0,
STNR012437,0,2,0,
STNR012438,9,9,0,4.8
STNR012439,9,16,0,2.217391304347826
STNR012440,14,4,0,5.588235294117647
STNR012441,4,6,0,1.7142857142857142
STNR012442,6,6,1,9.6
STNR012444,10,4,1,9.75
STNR012445,7,9,1,6.5
STNR012446,8,0,0,4.0
STNR012450,12,5,0,4.888888888888889
STNR012451,2,2,0,7.0
STNR012452,9,4,0,6.111111111111111
STNR012453,3,0,0,9.5
STNR012454,3,2,0,7.75
STNR012455,3,0,0,0.0
STNR012456,6,0,0,4.0
STNR012457,6,0,0,-0.5
STNR012458,2,0,0,5.5
STNR012459,2,0,0,4.0
STNR012460,3,1,0,5.5
STNR012461,2,0,0,0.0
STNR012462,10,0,0,5.5
STNR012463,3,0,0,0.0
STNR012464,6,0,0,2.0
STNR012465,7,1,0,6.75
STNR012466,25,6,1,8.62962962962963
STNR012467,20,3,0,1.9333333333333333
STNR012468,9,9,0,2.823529411764706
STNR012469,4,1,0,1.5
STNR012470,7,3,0,5.0
STNR012471,8,5,0,8.909090909090908
STNR012472,4,4,0,6.714285714285714
STNR012473,5,2,0,7.0
STNR012474,3,0,0,
STNR012475,4,0,0,
STNR012476,13,6,0,5.866666666666666
STNR012477,1,0,0,0.0
STNR012478,17,4,0,5.75
STNR012479,5,0,0,2.0
STNR012480,1,0,0,0.0
STNR012481,10,9,2,6.625
STNR012482,3,1,0,0.0
STNR012483,2,0,0,
STNR012484,1,0,0,2.0
STNR012485,3,1,0,8.0
STNR012486,4,1,0,5.5
STNR012487,2,0,0,4.0
STNR012488,7,9,0,11.866666666666667
STNR012489,11,12,1,7.190476190476191
STNR012490,5,3,0,9.25
STNR012491,2,0,0,
STNR012492,1,0,0,
STNR012493,1,0,0,
STNR012494,10,22,0,8.666666666666666
STNR012495,8,19,0,4.769230769230769
STNR012496,12,24,0,10.382352941176471
STNR012497,10,12,0,3.5384615384615383
STNR012498,7,21,0,10.444444444444445
STNR012499,4,8,0,9.272727272727273
STNR012500,7,2,0,7.222222222222222
STNR012501,6,1,0,6.0
STNR012502,6,2,0,7.0
STNR012503,5,1,0,3.0
STNR012504,6,1,0,7.428571428571429
STNR012505,6,1,0,9.0
STNR012506,6,2,0,6.625
STNR012507,7,1,0,6.285714285714286
STNR012508,7,2,0,7.285714285714286
STNR012509,6,2,0,9.75
STNR012510,6,1,0,10.714285714285714
STNR012511,8,2,0,9.333333333333334
STNR012512,6,2,0,7.75
STNR012513,6,2,0,6.875
STNR012514,4,0,0,
STNR012515,6,2,0,8.125
STNR012516,5,11,0,6.857142857142857
STNR012517,5,12,0,5.764705882352941
STNR012518,5,12,0,10.933333333333334
STNR012519,7,10,0,11.307692307692308
STNR012520,4,14,0,5.75
